,level_0,index,log_price,accommodates,city,number_of_reviews,review_scores_rating,grade
26177,30206,39029,4.605170185988092,4,LA,4,100.0,A
26178,30207,39030,4.787491742782046,4,NYC,1,100.0,A
26179,30208,39033,5.1647859739235145,3,NYC,5,92.0,A
26180,30209,39034,5.0106352940962555,4,LA,5,100.0,A
26181,30210,39035,5.298317366548036,4,NYC,2,90.0,A
26182,30211,39039,4.442651256490317,4,LA,16,79.0,C
26183,30212,39040,6.214608098422191,10,LA,6,83.0,B
26184,30213,39041,4.31748811353631,4,LA,2,100.0,A
26185,30214,39042,4.007333185232471,4,LA,17,99.0,A
26186,30215,39044,5.857933154483459,4,LA,80,98.0,A
26187,30216,39045,5.187385805840755,6,LA,10,98.0,A
26188,30217,39046,5.468060141135132,4,NYC,2,90.0,A
26189,30218,39047,5.298317366548036,4,NYC,6,90.0,A
26190,30219,39048,4.8283137373023015,3,Boston,108,99.0,A
26191,30221,39051,5.003946305945459,4,LA,151,99.0,A
26192,30222,39052,4.59511985013459,1,SF,3,93.0,A
26193,30223,39053,5.961005339623274,8,LA,42,93.0,A
26194,30224,39054,4.787491742782046,2,NYC,5,100.0,A
26195,30225,39055,4.74493212836325,3,NYC,11,95.0,A
26196,30226,39056,4.382026634673881,2,Chicago,5,100.0,A
26197,30227,39057,4.6913478822291435,2,Boston,53,94.0,A
26198,30228,39060,5.459585514144161,3,LA,43,96.0,A
26199,30229,39061,4.787491742782046,2,NYC,83,94.0,A
26200,30230,39064,4.248495242049359,2,LA,5,100.0,A
26201,30231,39065,5.6167710976665735,5,NYC,4,95.0,A
26202,30232,39066,4.204692619390967,2,NYC,2,100.0,A
26203,30233,39067,5.241747015059644,2,NYC,5,96.0,A
26204,30234,39068,6.395261598115449,6,DC,46,88.0,B
26205,30235,39069,5.293304824724492,2,NYC,51,99.0,A
26206,30236,39070,4.912654885736052,6,LA,33,97.0,A
26207,30237,39071,4.941642422609304,2,LA,4,100.0,A
26208,30238,39073,4.248495242049359,3,NYC,27,96.0,A
26209,30239,39074,5.298317366548036,5,NYC,39,91.0,A
26210,30241,39080,5.043425116919247,3,NYC,4,100.0,A
26211,30242,39081,5.1929568508902095,8,NYC,34,81.0,B
26212,30243,39083,5.272999558563747,2,Boston,5,100.0,A
26213,30244,39084,4.653960350157523,2,NYC,4,100.0,A
26214,30245,39085,5.416100402204419,2,SF,10,98.0,A
26215,30247,39088,4.23410650459726,4,LA,143,88.0,B
26216,30248,39089,5.1929568508902095,2,SF,10,100.0,A
26217,30249,39090,5.700443573390688,7,NYC,57,94.0,A
26218,30250,39091,4.276666119016055,2,NYC,20,90.0,A
26219,30251,39092,5.1647859739235145,3,SF,9,96.0,A
26220,30252,39093,5.298317366548036,6,LA,6,80.0,B
26221,30253,39094,4.941642422609304,2,NYC,16,95.0,A
26222,30254,39098,5.247024072160486,6,Boston,16,91.0,A
26223,30255,39099,5.6167710976665735,3,SF,18,96.0,A
26224,30256,39101,4.867534450455582,4,NYC,125,84.0,B
26225,30257,39102,4.867534450455582,3,LA,6,93.0,A
26226,30258,39103,4.0943445622221,1,DC,5,100.0,A
26227,30259,39104,5.857933154483459,4,LA,20,100.0,A
26228,30260,39105,4.007333185232471,2,SF,21,90.0,A
26229,30261,39106,5.802118375377063,5,NYC,71,85.0,B
26230,30262,39107,4.59511985013459,2,LA,13,97.0,A
26231,30263,39109,4.605170185988092,2,LA,13,98.0,A
26232,30264,39110,5.1647859739235145,6,Boston,121,93.0,A
26233,30265,39111,4.787491742782046,2,NYC,13,93.0,A
26234,30266,39112,4.74493212836325,7,NYC,39,96.0,A
26235,30268,39114,4.74493212836325,3,NYC,48,93.0,A
26236,30269,39115,4.6913478822291435,4,Chicago,14,93.0,A
26237,30270,39116,4.787491742782046,2,LA,8,93.0,A
26238,30271,39117,5.105945473900579,4,NYC,14,97.0,A
26239,30272,39118,4.31748811353631,4,Chicago,2,90.0,A
26240,30273,39119,5.6167710976665735,2,SF,1,100.0,A
26241,30276,39125,4.343805421853683,2,Chicago,12,98.0,A
26242,30277,39126,5.5174528964647065,2,NYC,33,93.0,A
26243,30278,39128,4.867534450455582,2,NYC,8,98.0,A
26244,30279,39129,5.700443573390688,4,NYC,3,87.0,B
26245,30280,39130,5.272999558563747,4,DC,1,100.0,A
26246,30281,39131,5.351858133476067,3,NYC,4,90.0,A
26247,30283,39133,4.8283137373023015,2,NYC,37,98.0,A
26248,30284,39134,4.382026634673881,2,LA,114,96.0,A
26249,30285,39135,5.313205979041787,4,Boston,2,90.0,A
26250,30286,39136,4.3694478524670215,3,NYC,18,94.0,A
26251,30287,39138,4.07753744390572,1,LA,10,89.0,B
26252,30288,39139,5.0106352940962555,4,LA,1,80.0,B
26253,30289,39141,4.859812404361672,4,LA,4,87.0,B
26254,30290,39142,4.553876891600541,2,NYC,3,100.0,A
26255,30291,39144,5.1647859739235145,5,NYC,1,100.0,A
26256,30292,39145,4.442651256490317,2,Chicago,43,100.0,A
26257,30293,39146,4.174387269895637,2,Chicago,24,95.0,A
26258,30294,39147,4.31748811353631,2,NYC,51,88.0,B
26259,30295,39148,6.395261598115449,6,NYC,19,92.0,A
26260,30296,39149,4.59511985013459,2,LA,170,96.0,A
26261,30297,39150,4.7791234931115305,6,Chicago,2,90.0,A
26262,30298,39151,5.043425116919247,2,NYC,16,99.0,A
26263,30299,39152,4.736198448394496,6,Chicago,12,98.0,A
26264,30300,39153,4.174387269895637,1,LA,3,100.0,A
26265,30301,39155,6.214608098422191,8,NYC,1,80.0,B
26266,30302,39158,4.174387269895637,2,LA,26,96.0,A
26267,30303,39159,4.4067192472642525,4,Chicago,9,100.0,A
26268,30304,39160,4.442651256490317,2,NYC,25,96.0,A
26269,30306,39162,4.382026634673881,2,NYC,7,100.0,A
26270,30307,39163,4.605170185988092,4,NYC,3,96.0,A
26271,30308,39164,4.4998096703302615,3,NYC,18,94.0,A
26272,30309,39165,4.983606621708336,2,SF,71,98.0,A
26273,30310,39166,5.288267030694535,3,NYC,57,96.0,A
26274,30311,39167,5.783825182329737,4,NYC,43,97.0,A
26275,30312,39168,5.0106352940962555,2,NYC,11,100.0,A
26276,30313,39169,5.393627546352364,7,NYC,20,90.0,A
26277,30314,39170,6.1092475827643655,8,Boston,5,80.0,B
26278,30315,39172,5.1647859739235145,4,LA,3,87.0,B
26279,30316,39174,5.521460917862246,4,NYC,8,98.0,A
26280,30317,39175,5.0106352940962555,3,NYC,2,80.0,B
26281,30318,39176,4.30406509320417,2,SF,8,95.0,A
26282,30319,39177,4.867534450455582,4,DC,43,99.0,A
26283,30322,39180,4.477336814478207,2,NYC,12,100.0,A
26284,30323,39181,6.684611727667928,8,DC,1,100.0,A
26285,30324,39182,4.90527477843843,1,NYC,4,90.0,A
26286,30325,39183,4.07753744390572,1,LA,18,100.0,A
26287,30326,39184,5.48063892334199,2,NYC,26,94.0,A
26288,30327,39185,4.59511985013459,4,NYC,4,100.0,A
26289,30328,39186,4.983606621708336,2,NYC,13,100.0,A
26290,30329,39187,4.59511985013459,2,LA,11,91.0,A
26291,30331,39189,5.003946305945459,1,NYC,16,98.0,A
26292,30332,39190,4.23410650459726,1,SF,1,80.0,B
26293,30333,39191,4.382026634673881,1,NYC,9,93.0,A
26294,30335,39195,4.605170185988092,2,Chicago,17,99.0,A
26295,30336,39197,5.1647859739235145,4,LA,15,87.0,B
26296,30337,39199,4.23410650459726,2,NYC,51,95.0,A
26297,30338,39200,5.003946305945459,3,NYC,44,92.0,A
26298,30340,39203,4.248495242049359,2,NYC,3,100.0,A
26299,30341,39204,4.787491742782046,2,Boston,1,100.0,A
26300,30342,39205,5.241747015059644,2,NYC,5,87.0,B
26301,30344,39209,4.1588830833596715,2,NYC,1,100.0,A
26302,30345,39211,6.214608098422191,6,SF,1,83.0,B
26303,30346,39212,5.389071729816501,4,SF,1,100.0,A
26304,30347,39213,5.5093883366279774,5,NYC,40,86.0,B
26305,30348,39214,4.867534450455582,2,NYC,26,73.0,C
26306,30349,39215,5.0689042022202315,5,LA,68,88.0,B
26307,30350,39217,4.31748811353631,2,Boston,24,91.0,A
26308,30352,39219,4.31748811353631,6,NYC,1,100.0,A
26309,30353,39220,5.1647859739235145,4,SF,8,95.0,A
26310,30354,39221,4.634728988229637,2,LA,11,93.0,A
26311,30355,39222,4.584967478670572,4,NYC,8,88.0,B
26312,30358,39225,4.700480365792417,3,NYC,22,92.0,A
26313,30359,39227,4.0943445622221,2,NYC,3,73.0,C
26314,30360,39228,4.74493212836325,4,LA,61,98.0,A
26315,30361,39229,4.23410650459726,2,Boston,5,92.0,A
26316,30362,39230,4.605170185988092,2,NYC,6,100.0,A
26317,30364,39232,6.212606095751518,8,NYC,5,92.0,A
26318,30367,39235,4.4998096703302615,4,Chicago,79,100.0,A
26319,30368,39236,5.298317366548036,4,NYC,2,100.0,A
26320,30369,39237,6.214608098422191,4,SF,25,99.0,A
26321,30370,39238,5.416100402204419,4,SF,2,90.0,A
26322,30372,39242,5.37989735354046,7,LA,70,87.0,B
26323,30373,39243,4.48863636973214,2,LA,136,96.0,A
26324,30374,39244,5.298317366548036,2,NYC,8,86.0,B
26325,30375,39246,4.90527477843843,4,LA,55,100.0,A
26326,30377,39248,4.8283137373023015,2,LA,8,100.0,A
26327,30378,39250,6.052089168924417,7,SF,5,100.0,A
26328,30379,39252,5.298317366548036,4,DC,71,95.0,A
26329,30380,39253,4.248495242049359,2,NYC,24,100.0,A
26330,30381,39258,4.997212273764115,4,DC,17,92.0,A
26331,30382,39259,5.521460917862246,2,NYC,2,90.0,A
26332,30383,39260,4.060443010546419,2,Boston,20,97.0,A
26333,30384,39261,5.0106352940962555,2,NYC,34,91.0,A
26334,30385,39264,4.7791234931115305,4,NYC,5,96.0,A
26335,30386,39265,5.293304824724492,2,Boston,18,100.0,A
26336,30387,39267,4.605170185988092,2,LA,10,96.0,A
26337,30388,39268,5.855071922202427,10,LA,25,98.0,A
26338,30389,39269,5.187385805840755,5,Boston,1,100.0,A
26339,30390,39270,4.867534450455582,4,NYC,5,95.0,A
26340,30391,39272,5.0106352940962555,2,NYC,58,90.0,A
26341,30392,39273,5.9532433342877855,2,SF,18,98.0,A
26342,30393,39274,4.574710978503383,3,LA,19,96.0,A
26343,30394,39275,4.174387269895637,2,NYC,31,99.0,A
26344,30396,39279,4.31748811353631,2,NYC,33,94.0,A
26345,30398,39281,5.521460917862246,8,Chicago,30,95.0,A
26346,30399,39282,4.718498871295094,4,LA,75,95.0,A
26347,30400,39283,4.430816798843313,2,SF,17,88.0,B
26348,30401,39284,6.396929655216146,8,LA,22,97.0,A
26349,30402,39286,4.605170185988092,2,NYC,22,87.0,B
26350,30403,39288,4.653960350157523,2,NYC,63,95.0,A
26351,30404,39289,5.187385805840755,10,DC,30,97.0,A
26352,30406,39291,4.31748811353631,2,NYC,2,100.0,A
26353,30407,39293,4.262679877041316,2,Chicago,1,100.0,A
26354,30408,39294,6.214608098422191,16,LA,12,97.0,A
26355,30409,39297,4.859812404361672,6,Boston,14,93.0,A
26356,30410,39298,4.59511985013459,2,SF,8,98.0,A
26357,30411,39300,5.857933154483459,6,SF,8,95.0,A
26358,30412,39303,4.248495242049359,2,NYC,44,99.0,A
26359,30413,39305,4.248495242049359,2,Chicago,1,100.0,A
26360,30414,39306,4.553876891600541,4,LA,228,98.0,A
26361,30415,39307,4.553876891600541,3,LA,8,85.0,B
26362,30416,39309,4.442651256490317,3,LA,14,91.0,A
26363,30417,39310,4.07753744390572,2,NYC,56,90.0,A
26364,30418,39311,4.007333185232471,2,LA,7,77.0,C
26365,30420,39313,4.84418708645859,2,Boston,24,97.0,A
26366,30422,39315,4.59511985013459,1,NYC,7,100.0,A
26367,30423,39316,4.8283137373023015,5,LA,22,96.0,A
26368,30424,39319,4.90527477843843,3,LA,68,99.0,A
26369,30425,39321,4.74493212836325,4,NYC,37,86.0,B
26370,30426,39322,5.991464547107983,12,LA,16,95.0,A
26371,30427,39323,4.3694478524670215,2,LA,7,100.0,A
26372,30428,39324,4.867534450455582,7,NYC,3,87.0,B
26373,30429,39325,5.220355825078324,6,LA,123,87.0,B
26374,30431,39328,5.247024072160486,5,LA,47,90.0,A
26375,30433,39330,5.293304824724492,2,LA,64,97.0,A
26376,30435,39334,4.8283137373023015,2,LA,46,94.0,A
26377,30436,39335,4.8283137373023015,1,SF,73,93.0,A
26378,30438,39337,4.23410650459726,1,NYC,1,100.0,A
26379,30440,39339,4.867534450455582,3,NYC,16,96.0,A
26380,30441,39340,4.248495242049359,2,NYC,1,80.0,B
26381,30442,39341,5.703782474656202,5,Chicago,8,90.0,A
26382,30443,39344,5.68697535633982,4,NYC,42,97.0,A
26383,30445,39348,4.8283137373023015,2,NYC,25,93.0,A
26384,30446,39350,6.396929655216146,3,NYC,2,100.0,A
26385,30447,39351,4.23410650459726,2,NYC,28,89.0,B
26386,30449,39354,4.59511985013459,4,Chicago,25,99.0,A
26387,30450,39355,5.703782474656202,5,SF,10,100.0,A
26388,30451,39356,5.700443573390688,6,LA,10,90.0,A
26389,30453,39360,4.941642422609304,2,NYC,4,90.0,A
26390,30454,39361,5.298317366548036,2,NYC,9,100.0,A
26391,30455,39362,4.605170185988092,1,NYC,1,100.0,A
26392,30456,39363,5.298317366548036,4,NYC,5,100.0,A
26393,30457,39364,5.298317366548036,6,DC,1,100.0,A
26394,30461,39368,5.855071922202427,4,LA,36,100.0,A
26395,30462,39370,4.59511985013459,2,SF,226,94.0,A
26396,30463,39371,4.859812404361672,4,LA,26,96.0,A
26397,30464,39372,4.477336814478207,2,NYC,7,97.0,A
26398,30465,39374,4.465908118654584,2,NYC,15,97.0,A
26399,30466,39375,4.4998096703302615,5,DC,1,100.0,A
26400,30467,39376,4.382026634673881,1,NYC,3,80.0,B
26401,30468,39377,4.4998096703302615,2,LA,2,80.0,B
26402,30469,39380,5.393627546352364,2,NYC,18,97.0,A
26403,30470,39381,4.31748811353631,2,Chicago,4,95.0,A
26404,30471,39382,5.298317366548036,4,SF,56,100.0,A
26405,30472,39383,4.574710978503383,2,NYC,18,100.0,A
26406,30473,39384,5.521460917862246,2,NYC,4,100.0,A
26407,30474,39386,5.416100402204419,6,LA,4,95.0,A
26408,30475,39387,5.749392985908253,8,NYC,13,100.0,A
26409,30476,39388,4.74493212836325,2,LA,5,96.0,A
26410,30477,39389,4.442651256490317,2,NYC,27,92.0,A
26411,30478,39390,4.74493212836325,3,NYC,66,89.0,B
26412,30479,39391,4.90527477843843,2,NYC,10,98.0,A
26413,30480,39392,4.174387269895637,1,LA,37,95.0,A
26414,30481,39394,4.8283137373023015,4,NYC,57,96.0,A
26415,30483,39397,4.634728988229637,2,NYC,14,86.0,B
26416,30484,39399,4.564348191467836,3,DC,4,93.0,A
26417,30485,39401,4.382026634673881,2,NYC,2,90.0,A
26418,30486,39404,4.867534450455582,3,NYC,8,100.0,A
26419,30487,39405,4.4998096703302615,2,DC,2,100.0,A
26420,30488,39406,6.300785794663246,6,LA,55,98.0,A
26421,30489,39407,6.1092475827643655,4,LA,1,80.0,B
26422,30490,39408,4.859812404361672,4,DC,91,95.0,A
26423,30491,39409,6.214608098422191,8,LA,1,100.0,A
26424,30492,39410,5.579729825986222,4,SF,1,100.0,A
26425,30494,39413,4.553876891600541,2,LA,125,99.0,A
26426,30495,39414,5.37989735354046,4,NYC,5,92.0,A
26427,30496,39415,5.991464547107983,8,NYC,25,88.0,B
26428,30498,39418,5.293304824724492,9,Chicago,31,98.0,A
26429,30499,39419,4.605170185988092,3,SF,82,75.0,C
26430,30500,39421,4.442651256490317,1,Boston,30,99.0,A
26431,30501,39423,5.003946305945459,2,DC,7,86.0,B
26432,30502,39425,4.4998096703302615,2,LA,11,100.0,A
26433,30503,39426,4.564348191467836,4,NYC,1,100.0,A
26434,30504,39427,5.075173815233828,4,NYC,12,96.0,A
26435,30505,39428,5.220355825078324,3,LA,7,96.0,A
26436,30507,39430,4.248495242049359,1,NYC,20,97.0,A
26437,30509,39433,5.298317366548036,5,Chicago,136,97.0,A
26438,30510,39434,5.0106352940962555,3,SF,101,100.0,A
26439,30511,39435,4.0943445622221,2,NYC,43,93.0,A
26440,30513,39438,4.553876891600541,1,LA,14,91.0,A
26441,30514,39439,5.634789603169249,4,LA,4,90.0,A
26442,30515,39440,5.293304824724492,2,SF,142,93.0,A
26443,30516,39441,5.003946305945459,3,NYC,58,96.0,A
26444,30517,39442,4.700480365792417,2,NYC,20,97.0,A
26445,30518,39443,6.380122536899765,2,LA,8,83.0,B
26446,30519,39444,4.59511985013459,2,LA,7,99.0,A
26447,30520,39445,5.0106352940962555,3,NYC,4,93.0,A
26448,30521,39448,4.700480365792417,5,SF,53,91.0,A
26449,30522,39449,4.382026634673881,4,NYC,13,92.0,A
26450,30523,39450,4.143134726391533,2,NYC,2,90.0,A
26451,30524,39451,5.857933154483459,6,NYC,3,100.0,A
26452,30525,39452,4.07753744390572,2,LA,4,100.0,A
26453,30526,39453,5.1929568508902095,4,NYC,1,100.0,A
26454,30527,39455,4.31748811353631,1,NYC,1,100.0,A
26455,30528,39456,5.003946305945459,2,NYC,61,95.0,A
26456,30529,39457,4.553876891600541,2,LA,56,97.0,A
26457,30530,39462,4.382026634673881,1,NYC,26,91.0,A
26458,30531,39464,4.543294782270004,4,Chicago,35,90.0,A
26459,30532,39465,7.575584651557793,14,LA,1,100.0,A
26460,30533,39466,5.003946305945459,2,NYC,27,95.0,A
26461,30534,39468,4.248495242049359,2,LA,2,90.0,A
26462,30535,39469,5.416100402204419,8,Chicago,16,95.0,A
26463,30536,39471,4.605170185988092,2,NYC,49,96.0,A
26464,30537,39473,4.356708826689592,2,LA,2,90.0,A
26465,30538,39475,4.442651256490317,3,NYC,1,100.0,A
26466,30539,39477,5.298317366548036,6,NYC,134,96.0,A
26467,30540,39478,5.003946305945459,7,LA,12,93.0,A
26468,30541,39479,5.298317366548036,4,NYC,1,80.0,B
26469,30542,39480,5.988961416889862,16,LA,15,93.0,A
26470,30543,39482,5.1647859739235145,4,NYC,15,97.0,A
26471,30544,39483,4.553876891600541,3,LA,47,94.0,A
26472,30545,39484,5.003946305945459,2,Boston,7,94.0,A
26473,30546,39485,4.204692619390967,2,NYC,1,100.0,A
26474,30547,39486,4.02535169073515,1,LA,1,100.0,A
26475,30548,39487,4.248495242049359,2,NYC,13,82.0,B
26476,30549,39488,4.836281906951479,3,DC,9,85.0,B
26477,30550,39489,4.700480365792417,4,LA,9,91.0,A
26478,30551,39490,4.442651256490317,4,NYC,5,96.0,A
26479,30552,39491,4.007333185232471,2,LA,86,98.0,A
26480,30554,39495,5.293304824724492,6,LA,150,93.0,A
26481,30555,39496,4.3694478524670215,2,SF,117,94.0,A
26482,30556,39497,4.605170185988092,4,LA,19,99.0,A
26483,30558,39499,4.0943445622221,2,LA,9,100.0,A
26484,30559,39501,4.700480365792417,6,LA,3,93.0,A
26485,30560,39502,5.631211781821365,4,SF,12,100.0,A
26486,30561,39503,5.298317366548036,6,Boston,6,97.0,A
26487,30562,39505,5.3471075307174685,4,LA,3,100.0,A
26488,30563,39509,4.248495242049359,2,NYC,1,100.0,A
26489,30565,39511,5.1298987149230735,4,NYC,8,98.0,A
26490,30566,39512,4.8283137373023015,2,LA,7,97.0,A
26491,30567,39513,4.8283137373023015,2,Chicago,6,100.0,A
26492,30568,39515,4.553876891600541,4,LA,11,98.0,A
26493,30569,39516,5.327876168789581,3,NYC,62,97.0,A
26494,30570,39517,4.31748811353631,2,LA,8,93.0,A
26495,30571,39518,5.433722003554242,1,NYC,1,80.0,B
26496,30572,39519,4.3694478524670215,2,LA,32,93.0,A
26497,30573,39521,4.07753744390572,2,LA,96,92.0,A
26498,30574,39523,4.867534450455582,7,LA,28,96.0,A
26499,30575,39525,4.4998096703302615,1,NYC,86,87.0,B
26500,30576,39526,5.298317366548036,4,NYC,6,90.0,A
26501,30577,39527,5.075173815233828,2,Boston,9,98.0,A
26502,30578,39528,4.48863636973214,4,LA,9,96.0,A
26503,30579,39529,5.1647859739235145,6,Chicago,15,97.0,A
26504,30581,39532,4.8283137373023015,6,Chicago,2,100.0,A
26505,30582,39534,5.0369526024136295,3,NYC,17,88.0,B
26506,30584,39536,5.1929568508902095,4,DC,4,93.0,A
26507,30585,39537,4.454347296253506,2,NYC,1,100.0,A
26508,30586,39538,4.787491742782046,4,Boston,2,100.0,A
26509,30588,39541,4.007333185232471,2,LA,2,100.0,A
26510,30589,39542,6.214608098422191,3,DC,29,99.0,A
26511,30590,39543,5.5606816310155285,3,NYC,12,89.0,B
26512,30591,39544,4.941642422609304,2,LA,1,100.0,A
26513,30592,39545,5.298317366548036,3,SF,2,100.0,A
26514,30595,39548,4.852030263919617,3,DC,83,98.0,A
26515,30597,39551,4.0943445622221,3,DC,39,95.0,A
26516,30598,39552,4.867534450455582,4,NYC,2,100.0,A
26517,30599,39553,4.553876891600541,1,LA,34,90.0,A
26518,30601,39555,4.4998096703302615,2,LA,152,97.0,A
26519,30603,39557,5.241747015059644,8,Boston,34,99.0,A
26520,30604,39559,4.31748811353631,2,NYC,2,100.0,A
26521,30605,39560,4.74493212836325,2,NYC,167,91.0,A
26522,30606,39562,4.867534450455582,3,NYC,1,100.0,A
26523,30607,39563,5.66988092298052,2,LA,20,93.0,A
26524,30608,39564,4.442651256490317,2,Chicago,1,100.0,A
26525,30610,39566,5.1929568508902095,3,Boston,29,98.0,A
26526,30611,39567,4.700480365792417,2,NYC,46,97.0,A
26527,30612,39568,4.330733340286331,2,DC,1,100.0,A
26528,30614,39570,5.0106352940962555,2,NYC,15,100.0,A
26529,30616,39572,6.212606095751518,6,NYC,2,100.0,A
26530,30617,39573,4.941642422609304,3,LA,7,100.0,A
26531,30618,39574,4.442651256490317,2,NYC,6,93.0,A
26532,30619,39575,5.298317366548036,2,LA,4,100.0,A
26533,30620,39576,5.298317366548036,2,NYC,1,100.0,A
26534,30621,39577,4.59511985013459,4,DC,64,94.0,A
26535,30622,39578,5.700443573390688,6,DC,48,87.0,B
26536,30623,39579,4.31748811353631,2,NYC,21,100.0,A
26537,30624,39580,5.1647859739235145,4,SF,52,95.0,A
26538,30625,39581,5.0106352940962555,2,LA,15,99.0,A
26539,30626,39582,4.007333185232471,2,Chicago,1,100.0,A
26540,30627,39583,4.174387269895637,2,NYC,11,73.0,C
26541,30630,39586,4.343805421853683,1,NYC,7,97.0,A
26542,30631,39588,6.767343125265392,10,LA,74,99.0,A
26543,30632,39590,4.787491742782046,2,LA,47,94.0,A
26544,30633,39591,4.553876891600541,6,NYC,31,93.0,A
26545,30634,39592,4.204692619390967,1,NYC,53,97.0,A
26546,30635,39594,5.247024072160486,4,NYC,3,100.0,A
26547,30636,39595,4.248495242049359,2,LA,247,93.0,A
26548,30637,39596,5.043425116919247,3,LA,27,90.0,A
26549,30638,39597,5.298317366548036,5,NYC,19,99.0,A
26550,30639,39598,5.272999558563747,4,NYC,106,97.0,A
26551,30640,39599,5.579729825986222,2,NYC,5,100.0,A
26552,30641,39600,4.736198448394496,4,LA,2,90.0,A
26553,30642,39601,4.787491742782046,4,NYC,1,100.0,A
26554,30643,39604,6.001414877961151,16,LA,127,95.0,A
26555,30644,39605,4.875197323201151,2,NYC,35,95.0,A
26556,30645,39606,5.375278407684165,8,LA,2,100.0,A
26557,30646,39607,6.1092475827643655,4,Chicago,1,100.0,A
26558,30647,39608,6.1092475827643655,6,NYC,9,100.0,A
26559,30648,39609,4.477336814478207,2,Boston,9,96.0,A
26560,30650,39613,5.1647859739235145,4,DC,176,88.0,B
26561,30651,39614,4.174387269895637,2,NYC,1,100.0,A
26562,30652,39616,5.68697535633982,6,LA,11,98.0,A
26563,30653,39618,4.867534450455582,4,LA,12,100.0,A
26564,30654,39619,5.135798437050261,2,SF,9,100.0,A
26565,30655,39621,4.07753744390572,2,LA,16,100.0,A
26566,30656,39622,5.0106352940962555,2,Boston,5,92.0,A
26567,30657,39623,5.105945473900579,4,LA,17,95.0,A
26568,30658,39624,4.442651256490317,3,LA,1,100.0,A
26569,30659,39625,4.31748811353631,2,NYC,14,94.0,A
26570,30660,39627,5.272999558563747,2,LA,80,91.0,A
26571,30661,39628,6.396929655216146,7,NYC,17,91.0,A
26572,30662,39629,5.293304824724492,14,DC,16,99.0,A
26573,30663,39630,4.430816798843313,2,LA,76,93.0,A
26574,30665,39632,4.454347296253506,2,NYC,162,93.0,A
26575,30666,39634,4.23410650459726,2,NYC,7,94.0,A
26576,30667,39635,4.787491742782046,2,LA,11,98.0,A
26577,30668,39637,5.298317366548036,2,LA,23,94.0,A
26578,30669,39638,4.59511985013459,4,NYC,27,93.0,A
26579,30670,39639,4.4998096703302615,4,Chicago,11,93.0,A
26580,30672,39641,4.8283137373023015,4,LA,1,100.0,A
26581,30673,39642,4.859812404361672,3,NYC,25,98.0,A
26582,30674,39643,5.0106352940962555,4,NYC,21,100.0,A
26583,30675,39644,4.31748811353631,2,SF,34,100.0,A
26584,30676,39645,4.867534450455582,4,DC,39,96.0,A
26585,30678,39649,5.298317366548036,4,LA,13,80.0,B
26586,30679,39650,4.007333185232471,2,LA,55,93.0,A
26587,30680,39651,4.787491742782046,2,SF,11,98.0,A
26588,30681,39652,4.31748811353631,1,NYC,1,100.0,A
26589,30682,39653,5.700443573390688,3,NYC,32,98.0,A
26590,30683,39654,4.330733340286331,2,SF,205,93.0,A
